2022-03-21 10:24:19.489642: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2022-03-21 10:24:19.523850: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1618] Found device 0 with properties: 
name: Quadro RTX 4000 major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:21:00.0
2022-03-21 10:24:19.523987: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.0'; dlerror: libcudart.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524039: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcublas.so.10.0'; dlerror: libcublas.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524083: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcufft.so.10.0'; dlerror: libcufft.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524129: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcurand.so.10.0'; dlerror: libcurand.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524176: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusolver.so.10.0'; dlerror: libcusolver.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524277: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusparse.so.10.0'; dlerror: libcusparse.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524405: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524418: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1641] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2022-03-21 10:24:19.524897: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2022-03-21 10:24:19.541295: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2350000000 Hz
2022-03-21 10:24:19.549642: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496350a000 executing computations on platform Host. Devices:
2022-03-21 10:24:19.549703: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Host, Default Version
2022-03-21 10:24:19.714415: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496356d830 executing computations on platform CUDA. Devices:
2022-03-21 10:24:19.714486: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Quadro RTX 4000, Compute Capability 7.5
2022-03-21 10:24:19.714694: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1159] Device interconnect StreamExecutor with strength 1 edge matrix:
2022-03-21 10:24:19.714707: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1165]      
---------------------------------------------------------------
Program developed by Vinicius L S Silva (vs1819) - 14.04.2021
---------------------------------------------------------------
weight_pod:  tf.Tensor(
[5.56196868e-01 2.03024685e-01 8.77208859e-02 4.96064164e-02
 4.05909568e-02 1.79590061e-02 1.43773295e-02 1.33153498e-02
 4.74109687e-03 3.75490240e-03 3.47938458e-03 2.55672471e-03
 1.36965106e-03 9.87468055e-04 3.19285289e-04], shape=(15,), dtype=float32)

weight_R0_p:  tf.Tensor([0.005 0.005], shape=(2,), dtype=float32)

weight_R0_da:  tf.Tensor([5.e-05 5.e-05], shape=(2,), dtype=float32)

weight_obs tf.Tensor(0.00027777778, shape=(), dtype=float32)

weight_reg tf.Tensor(1e-04, shape=(), dtype=float32)


Iteration 0: forward and backward
Weight_R0:  0.005
-- Forward March --
Initial point losses: 
0:  ['2.15e-02', '4.72e-04', '2.10e-02', '2.52e-06', '6.02e-05']
Loss iteration 154: ['2.09e-03', '1.37e-03', '4.95e-04', '2.26e-04', '0.00e+00'] - 2s
Loss iteration 155: ['2.24e-03', '1.40e-03', '6.11e-04', '2.26e-04', '0.00e+00'] - 8s
Loss iteration 156: ['1.94e-03', '1.09e-03', '6.20e-04', '2.27e-04', '0.00e+00'] - 8s
Loss iteration 157: ['2.14e-03', '1.21e-03', '6.99e-04', '2.29e-04', '0.00e+00'] - 8s
Loss iteration 158: ['2.49e-03', '1.63e-03', '6.37e-04', '2.27e-04', '0.00e+00'] - 2s
Loss iteration 159: ['2.53e-03', '1.74e-03', '5.65e-04', '2.26e-04', '0.00e+00'] - 2s
Loss iteration 160: ['2.39e-03', '1.63e-03', '5.41e-04', '2.27e-04', '0.00e+00'] - 3s
Loss iteration 161: ['2.22e-03', '1.47e-03', '5.26e-04', '2.24e-04', '0.00e+00'] - 8s
Loss iteration 162: ['2.12e-03', '1.32e-03', '5.77e-04', '2.26e-04', '0.00e+00'] - 8s
Loss iteration 163: ['1.86e-03', '1.15e-03', '4.79e-04', '2.27e-04', '0.00e+00'] - 2s
Loss iteration 164: ['1.58e-03', '8.59e-04', '4.94e-04', '2.28e-04', '0.00e+00'] - 2s
Loss iteration 165: ['1.92e-03', '1.17e-03', '5.24e-04', '2.28e-04', '0.00e+00'] - 8s
Loss iteration 166: ['1.74e-03', '9.45e-04', '5.66e-04', '2.26e-04', '0.00e+00'] - 1s
Loss iteration 167: ['1.53e-03', '6.83e-04', '6.18e-04', '2.26e-04', '0.00e+00'] - 1s
Loss iteration 168: ['1.81e-03', '9.62e-04', '6.19e-04', '2.25e-04', '0.00e+00'] - 2s
Loss iteration 169: ['2.74e-03', '1.95e-03', '5.68e-04', '2.24e-04', '0.00e+00'] - 1s
Loss iteration 170: ['2.78e-03', '2.02e-03', '5.33e-04', '2.24e-04', '0.00e+00'] - 1s
Loss iteration 171: ['1.95e-03', '1.21e-03', '5.10e-04', '2.29e-04', '0.00e+00'] - 5s
Loss iteration 172: ['1.67e-03', '9.43e-04', '4.90e-04', '2.33e-04', '0.00e+00'] - 6s
Loss iteration 173: ['1.96e-03', '1.18e-03', '5.29e-04', '2.43e-04', '0.00e+00'] - 6s
Loss iteration 174: ['1.74e-03', '1.06e-03', '4.39e-04', '2.44e-04', '0.00e+00'] - 2s
Loss iteration 175: ['1.77e-03', '1.08e-03', '4.46e-04', '2.44e-04', '0.00e+00'] - 1s
Loss iteration 176: ['1.85e-03', '1.06e-03', '5.44e-04', '2.43e-04', '0.00e+00'] - 2s
Loss iteration 177: ['2.02e-03', '1.25e-03', '5.29e-04', '2.42e-04', '0.00e+00'] - 3s
Loss iteration 178: ['1.90e-03', '1.07e-03', '5.83e-04', '2.44e-04', '0.00e+00'] - 6s
Loss iteration 179: ['2.41e-03', '1.62e-03', '5.52e-04', '2.42e-04', '0.00e+00'] - 5s
Loss iteration 180: ['2.63e-03', '1.89e-03', '4.99e-04', '2.43e-04', '0.00e+00'] - 4s
Loss iteration 181: ['2.69e-03', '1.99e-03', '4.54e-04', '2.45e-04', '0.00e+00'] - 1s
Loss iteration 182: ['1.75e-03', '1.03e-03', '4.71e-04', '2.46e-04', '0.00e+00'] - 1s
Loss iteration 183: ['1.48e-03', '7.70e-04', '4.69e-04', '2.46e-04', '0.00e+00'] - 1s
Loss iteration 184: ['2.14e-03', '1.41e-03', '4.63e-04', '2.64e-04', '0.00e+00'] - 6s
Loss iteration 185: ['1.51e-03', '8.35e-04', '4.13e-04', '2.65e-04', '0.00e+00'] - 2s
Loss iteration 186: ['1.82e-03', '1.18e-03', '3.81e-04', '2.65e-04', '0.00e+00'] - 1s
Loss iteration 187: ['1.96e-03', '1.20e-03', '4.94e-04', '2.64e-04', '0.00e+00'] - 2s
Loss iteration 188: ['1.96e-03', '1.24e-03', '4.60e-04', '2.63e-04', '0.00e+00'] - 1s
Loss iteration 189: ['1.77e-03', '9.55e-04', '5.48e-04', '2.62e-04', '0.00e+00'] - 1s
Loss iteration 190: ['2.44e-03', '1.67e-03', '5.13e-04', '2.62e-04', '0.00e+00'] - 2s
Loss iteration 191: ['2.14e-03', '1.43e-03', '4.43e-04', '2.61e-04', '0.00e+00'] - 1s
Loss iteration 192: ['2.51e-03', '1.83e-03', '4.18e-04', '2.62e-04', '0.00e+00'] - 3s
Loss iteration 193: ['2.26e-03', '1.56e-03', '4.27e-04', '2.68e-04', '0.00e+00'] - 6s
Loss iteration 194: ['1.60e-03', '8.89e-04', '4.45e-04', '2.67e-04', '0.00e+00'] - 1s
Loss iteration 195: ['2.21e-03', '1.53e-03', '3.95e-04', '2.80e-04', '0.00e+00'] - 6s
Loss iteration 196: ['1.72e-03', '1.04e-03', '3.95e-04', '2.83e-04', '0.00e+00'] - 4s
Loss iteration 197: ['1.88e-03', '1.23e-03', '3.62e-04', '2.82e-04', '0.00e+00'] - 4s
Loss iteration 198: ['1.74e-03', '1.05e-03', '4.09e-04', '2.80e-04', '0.00e+00'] - 1s
Loss iteration 199: ['2.10e-03', '1.39e-03', '4.23e-04', '2.80e-04', '0.00e+00'] - 1s
Loss iteration 200: ['1.73e-03', '9.31e-04', '5.20e-04', '2.80e-04', '0.00e+00'] - 1s
Loss iteration 201: ['1.69e-03', '9.38e-04', '4.77e-04', '2.78e-04', '0.00e+00'] - 3s
Loss iteration 202: ['1.58e-03', '8.94e-04', '4.06e-04', '2.79e-04', '0.00e+00'] - 6s
Loss iteration 203: ['1.65e-03', '9.75e-04', '3.91e-04', '2.81e-04', '0.00e+00'] - 1s
Loss iteration 204: ['1.59e-03', '9.27e-04', '3.86e-04', '2.81e-04', '0.00e+00'] - 1s
Loss iteration 205: ['1.58e-03', '8.69e-04', '4.31e-04', '2.83e-04', '0.00e+00'] - 3s
Loss iteration 206: ['1.54e-03', '8.62e-04', '3.98e-04', '2.84e-04', '0.00e+00'] - 1s
Loss iteration 207: ['1.83e-03', '1.16e-03', '3.87e-04', '2.85e-04', '0.00e+00'] - 1s
Loss iteration 208: ['1.53e-03', '8.85e-04', '3.57e-04', '2.84e-04', '0.00e+00'] - 1s
Loss iteration 209: ['1.77e-03', '1.12e-03', '3.62e-04', '2.83e-04', '0.00e+00'] - 6s
Loss iteration 210: ['1.70e-03', '1.02e-03', '3.97e-04', '2.83e-04', '0.00e+00'] - 3s
Loss iteration 211: ['1.52e-03', '7.62e-04', '4.71e-04', '2.83e-04', '0.00e+00'] - 6s
Loss iteration 212: ['1.44e-03', '7.02e-04', '4.53e-04', '2.82e-04', '0.00e+00'] - 2s
Loss iteration 213: ['1.31e-03', '6.21e-04', '4.03e-04', '2.82e-04', '0.00e+00'] - 3s
Loss iteration 214: ['1.16e-03', '4.75e-04', '4.07e-04', '2.83e-04', '0.00e+00'] - 2s
Loss iteration 215: ['1.18e-03', '5.18e-04', '3.83e-04', '2.82e-04', '0.00e+00'] - 2s
Loss iteration 216: ['1.56e-03', '8.35e-04', '4.39e-04', '2.83e-04', '0.00e+00'] - 1s
Loss iteration 217: ['1.40e-03', '6.93e-04', '4.26e-04', '2.84e-04', '0.00e+00'] - 3s
Loss iteration 218: ['1.67e-03', '9.93e-04', '3.88e-04', '2.85e-04', '0.00e+00'] - 7s
Loss iteration 219: ['1.59e-03', '9.54e-04', '3.56e-04', '2.84e-04', '0.00e+00'] - 3s
Loss iteration 220: ['1.82e-03', '1.18e-03', '3.50e-04', '2.84e-04', '0.00e+00'] - 2s
Loss iteration 221: ['1.86e-03', '1.18e-03', '4.02e-04', '2.83e-04', '0.00e+00'] - 6s
Loss iteration 222: ['1.78e-03', '1.06e-03', '4.38e-04', '2.82e-04', '0.00e+00'] - 1s
Loss iteration 223: ['1.36e-03', '6.23e-04', '4.49e-04', '2.83e-04', '0.00e+00'] - 5s
Loss iteration 224: ['1.32e-03', '6.18e-04', '4.21e-04', '2.84e-04', '0.00e+00'] - 2s
Loss iteration 225: ['1.34e-03', '6.44e-04', '4.13e-04', '2.84e-04', '0.00e+00'] - 1s
Loss iteration 226: ['1.16e-03', '4.90e-04', '3.80e-04', '2.85e-04', '0.00e+00'] - 2s
Loss iteration 227: ['1.54e-03', '8.27e-04', '4.28e-04', '2.84e-04', '0.00e+00'] - 6s
Loss iteration 228: ['1.20e-03', '5.33e-04', '3.83e-04', '2.85e-04', '0.00e+00'] - 2s
Loss iteration 229: ['1.23e-03', '5.87e-04', '3.54e-04', '2.85e-04', '0.00e+00'] - 2s
Loss iteration 230: ['1.28e-03', '6.41e-04', '3.50e-04', '2.84e-04', '0.00e+00'] - 1s
Loss iteration 231: ['1.39e-03', '7.70e-04', '3.35e-04', '2.84e-04', '0.00e+00'] - 3s
Loss iteration 232: ['1.46e-03', '7.60e-04', '4.19e-04', '2.83e-04', '0.00e+00'] - 4s
Loss iteration 233: ['1.58e-03', '8.83e-04', '4.16e-04', '2.84e-04', '0.00e+00'] - 3s
Loss iteration 234: ['1.45e-03', '7.54e-04', '4.06e-04', '2.85e-04', '0.00e+00'] - 4s
Loss iteration 235: ['1.19e-03', '5.09e-04', '3.92e-04', '2.86e-04', '0.00e+00'] - 1s
Loss iteration 236: ['1.46e-03', '7.63e-04', '4.12e-04', '2.87e-04', '0.00e+00'] - 1s
Loss iteration 237: ['1.28e-03', '6.44e-04', '3.52e-04', '2.87e-04', '0.00e+00'] - 2s
Loss iteration 238: ['1.41e-03', '7.18e-04', '4.03e-04', '2.88e-04', '0.00e+00'] - 1s
Loss iteration 239: ['1.47e-03', '8.17e-04', '3.69e-04', '2.88e-04', '0.00e+00'] - 6s
Loss iteration 240: ['1.36e-03', '7.45e-04', '3.31e-04', '2.88e-04', '0.00e+00'] - 6s
Loss iteration 241: ['1.39e-03', '7.96e-04', '3.06e-04', '2.87e-04', '0.00e+00'] - 6s
Loss iteration 242: ['1.21e-03', '6.29e-04', '2.99e-04', '2.86e-04', '0.00e+00'] - 3s
Loss iteration 243: ['1.13e-03', '4.53e-04', '3.92e-04', '2.86e-04', '0.00e+00'] - 1s
Loss iteration 244: ['1.15e-03', '4.89e-04', '3.74e-04', '2.86e-04', '0.00e+00'] - 6s
Loss iteration 245: ['1.23e-03', '5.77e-04', '3.66e-04', '2.85e-04', '0.00e+00'] - 3s
Loss iteration 246: ['1.04e-03', '4.17e-04', '3.41e-04', '2.86e-04', '0.00e+00'] - 6s
Loss iteration 247: ['1.36e-03', '7.09e-04', '3.66e-04', '2.86e-04', '0.00e+00'] - 4s
Loss iteration 248: ['1.22e-03', '6.26e-04', '3.05e-04', '2.87e-04', '0.00e+00'] - 2s
Loss iteration 249: ['1.31e-03', '6.76e-04', '3.45e-04', '2.88e-04', '0.00e+00'] - 2s
Loss iteration mean: ['1.62e-03', '1.09e-03', '3.30e-04', '2.06e-04', '2.02e-02']
-- Backward March --
Loss iteration 0: ['9.10e-04', '6.39e-04', '1.77e-07', '2.70e-04', '0.00e+00']
Loss iteration 1: ['8.60e-04', '5.99e-04', '8.40e-07', '2.61e-04', '0.00e+00'] - 6s
Loss iteration 2: ['8.60e-04', '6.07e-04', '7.98e-07', '2.53e-04', '0.00e+00'] - 6s
Loss iteration 3: ['6.21e-04', '3.72e-04', '6.60e-07', '2.48e-04', '0.00e+00'] - 5s
Loss iteration 4: ['6.76e-04', '4.33e-04', '9.19e-07', '2.42e-04', '0.00e+00'] - 6s
Loss iteration 5: ['6.74e-04', '4.32e-04', '4.62e-07', '2.41e-04', '0.00e+00'] - 2s
Loss iteration 6: ['6.64e-04', '4.21e-04', '4.65e-07', '2.43e-04', '0.00e+00'] - 1s
Loss iteration 7: ['5.73e-04', '3.31e-04', '6.07e-07', '2.42e-04', '0.00e+00'] - 5s
Loss iteration 8: ['6.99e-04', '4.61e-04', '4.26e-07', '2.37e-04', '0.00e+00'] - 6s
Loss iteration 9: ['2.20e-03', '1.96e-03', '3.23e-06', '2.33e-04', '0.00e+00'] - 6s
Loss iteration 10: ['1.32e-03', '1.09e-03', '1.30e-06', '2.22e-04', '0.00e+00'] - 6s
Loss iteration 11: ['1.44e-03', '1.23e-03', '9.44e-07', '2.11e-04', '0.00e+00'] - 6s
Loss iteration 12: ['9.99e-04', '7.94e-04', '7.49e-07', '2.05e-04', '0.00e+00'] - 6s
Loss iteration 13: ['1.38e-03', '1.17e-03', '1.22e-06', '2.01e-04', '0.00e+00'] - 6s
Loss iteration 14: ['9.22e-04', '7.21e-04', '1.47e-06', '2.00e-04', '0.00e+00'] - 3s
Loss iteration 15: ['1.02e-03', '8.23e-04', '1.02e-06', '1.96e-04', '0.00e+00'] - 6s
Loss iteration 16: ['1.26e-03', '1.06e-03', '1.20e-06', '1.97e-04', '0.00e+00'] - 1s
Loss iteration 17: ['1.04e-03', '8.46e-04', '7.52e-07', '1.97e-04', '0.00e+00'] - 3s
Loss iteration 18: ['8.20e-04', '6.23e-04', '6.02e-07', '1.97e-04', '0.00e+00'] - 3s
Loss iteration 19: ['1.02e-03', '8.20e-04', '4.40e-07', '1.95e-04', '0.00e+00'] - 6s
Loss iteration 20: ['1.29e-03', '1.10e-03', '4.02e-06', '1.89e-04', '0.00e+00'] - 6s
Loss iteration 21: ['1.32e-03', '1.14e-03', '3.64e-06', '1.83e-04', '0.00e+00'] - 5s
Loss iteration 22: ['8.31e-04', '6.50e-04', '2.12e-06', '1.78e-04', '0.00e+00'] - 5s
Loss iteration 23: ['1.12e-03', '9.39e-04', '3.85e-06', '1.78e-04', '0.00e+00'] - 1s
Loss iteration 24: ['1.24e-03', '1.06e-03', '3.63e-06', '1.77e-04', '0.00e+00'] - 3s
Loss iteration 25: ['1.13e-03', '9.52e-04', '2.21e-06', '1.73e-04', '0.00e+00'] - 6s
Loss iteration 26: ['8.34e-04', '6.62e-04', '2.05e-06', '1.69e-04', '0.00e+00'] - 6s
Loss iteration 27: ['8.86e-04', '7.15e-04', '1.02e-06', '1.70e-04', '0.00e+00'] - 6s
Loss iteration 28: ['8.01e-04', '6.31e-04', '1.06e-06', '1.69e-04', '0.00e+00'] - 6s
Loss iteration 29: ['7.88e-04', '6.18e-04', '9.78e-07', '1.69e-04', '0.00e+00'] - 1s
Loss iteration 30: ['1.06e-03', '8.88e-04', '6.15e-07', '1.70e-04', '0.00e+00'] - 1s
Loss iteration 31: ['1.26e-03', '1.09e-03', '3.96e-06', '1.65e-04', '0.00e+00'] - 6s
Loss iteration 32: ['9.61e-04', '7.98e-04', '1.91e-06', '1.61e-04', '0.00e+00'] - 7s
Loss iteration 33: ['8.13e-04', '6.52e-04', '3.45e-06', '1.57e-04', '0.00e+00'] - 6s
Loss iteration 34: ['1.31e-03', '1.15e-03', '8.19e-06', '1.57e-04', '0.00e+00'] - 1s
Loss iteration 35: ['9.54e-04', '7.93e-04', '4.18e-06', '1.56e-04', '0.00e+00'] - 1s
Loss iteration 36: ['9.54e-04', '7.73e-04', '2.69e-05', '1.54e-04', '0.00e+00'] - 6s
Loss iteration 37: ['9.43e-04', '7.68e-04', '2.39e-05', '1.51e-04', '0.00e+00'] - 6s
Loss iteration 38: ['9.65e-04', '7.93e-04', '2.06e-05', '1.51e-04', '0.00e+00'] - 5s
Loss iteration 39: ['8.78e-04', '7.12e-04', '1.43e-05', '1.52e-04', '0.00e+00'] - 3s
Loss iteration 40: ['9.26e-04', '7.67e-04', '6.95e-06', '1.51e-04', '0.00e+00'] - 6s
Loss iteration 41: ['1.04e-03', '8.80e-04', '6.62e-06', '1.52e-04', '0.00e+00'] - 1s
Loss iteration 42: ['7.14e-04', '5.58e-04', '5.06e-06', '1.51e-04', '0.00e+00'] - 6s
Loss iteration 43: ['1.01e-03', '8.60e-04', '3.37e-06', '1.51e-04', '0.00e+00'] - 1s
Loss iteration 44: ['8.58e-04', '7.04e-04', '3.21e-06', '1.50e-04', '0.00e+00'] - 1s
Loss iteration 45: ['1.18e-03', '1.03e-03', '1.06e-06', '1.50e-04', '0.00e+00'] - 1s
Loss iteration 46: ['1.05e-03', '9.02e-04', '2.10e-06', '1.49e-04', '0.00e+00'] - 2s
Loss iteration 47: ['8.13e-04', '6.64e-04', '1.38e-06', '1.48e-04', '0.00e+00'] - 4s
Loss iteration 48: ['9.84e-04', '8.36e-04', '5.84e-07', '1.47e-04', '0.00e+00'] - 2s
Loss iteration 49: ['1.08e-03', '9.28e-04', '4.94e-07', '1.48e-04', '0.00e+00'] - 1s
Loss iteration 50: ['1.04e-03', '8.93e-04', '5.86e-07', '1.49e-04', '0.00e+00'] - 1s
Loss iteration 51: ['1.31e-03', '1.15e-03', '1.38e-06', '1.49e-04', '0.00e+00'] - 1s
Loss iteration 52: ['1.37e-03', '1.22e-03', '4.25e-06', '1.51e-04', '0.00e+00'] - 6s
Loss iteration 53: ['9.64e-04', '8.11e-04', '2.53e-06', '1.51e-04', '0.00e+00'] - 1s
Loss iteration 54: ['1.52e-03', '1.36e-03', '2.51e-06', '1.51e-04', '0.00e+00'] - 2s
Loss iteration 55: ['1.30e-03', '1.15e-03', '3.17e-06', '1.51e-04', '0.00e+00'] - 1s
Loss iteration 56: ['1.62e-03', '1.46e-03', '6.60e-06', '1.50e-04', '0.00e+00'] - 1s
Loss iteration 57: ['1.81e-03', '1.65e-03', '8.29e-06', '1.48e-04', '0.00e+00'] - 6s
Loss iteration 58: ['1.49e-03', '1.34e-03', '3.27e-06', '1.48e-04', '0.00e+00'] - 1s
Loss iteration 59: ['1.68e-03', '1.53e-03', '2.29e-06', '1.44e-04', '0.00e+00'] - 6s
Loss iteration 60: ['1.43e-03', '1.28e-03', '4.86e-06', '1.44e-04', '0.00e+00'] - 5s
Loss iteration 61: ['1.02e-03', '8.72e-04', '2.09e-06', '1.44e-04', '0.00e+00'] - 6s
Loss iteration 62: ['1.51e-03', '1.36e-03', '3.18e-06', '1.45e-04', '0.00e+00'] - 6s
Loss iteration 63: ['1.48e-03', '1.33e-03', '2.06e-06', '1.46e-04', '0.00e+00'] - 1s
Loss iteration 64: ['9.56e-04', '8.06e-04', '3.77e-06', '1.46e-04', '0.00e+00'] - 6s
Loss iteration 65: ['1.03e-03', '8.76e-04', '4.00e-06', '1.46e-04', '0.00e+00'] - 2s
Loss iteration 66: ['1.49e-03', '1.33e-03', '1.22e-05', '1.45e-04', '0.00e+00'] - 6s
Loss iteration 67: ['1.71e-03', '1.56e-03', '8.25e-06', '1.44e-04', '0.00e+00'] - 2s
Loss iteration 68: ['1.82e-03', '1.68e-03', '4.01e-06', '1.43e-04', '0.00e+00'] - 6s
Loss iteration 69: ['1.54e-03', '1.39e-03', '5.62e-06', '1.42e-04', '0.00e+00'] - 3s
Loss iteration 70: ['1.56e-03', '1.41e-03', '3.10e-06', '1.42e-04', '0.00e+00'] - 2s
Loss iteration 71: ['1.31e-03', '1.14e-03', '3.04e-05', '1.39e-04', '0.00e+00'] - 6s
Loss iteration 72: ['9.48e-04', '7.80e-04', '2.86e-05', '1.39e-04', '0.00e+00'] - 1s
Loss iteration 73: ['1.57e-03', '1.42e-03', '9.40e-06', '1.41e-04', '0.00e+00'] - 6s
Loss iteration 74: ['1.33e-03', '1.18e-03', '9.57e-06', '1.43e-04', '0.00e+00'] - 6s
Loss iteration 75: ['1.03e-03', '8.73e-04', '1.05e-05', '1.42e-04', '0.00e+00'] - 6s
Loss iteration 76: ['9.19e-04', '7.65e-04', '1.22e-05', '1.41e-04', '0.00e+00'] - 6s
Loss iteration 77: ['1.59e-03', '1.44e-03', '8.94e-06', '1.41e-04', '0.00e+00'] - 1s
Loss iteration 78: ['1.90e-03', '1.75e-03', '1.43e-05', '1.40e-04', '0.00e+00'] - 6s
Loss iteration 79: ['1.51e-03', '1.36e-03', '1.21e-05', '1.39e-04', '0.00e+00'] - 1s
Loss iteration 80: ['1.31e-03', '1.16e-03', '6.10e-06', '1.37e-04', '0.00e+00'] - 6s
Loss iteration 81: ['1.04e-03', '8.87e-04', '1.29e-05', '1.35e-04', '0.00e+00'] - 6s
Loss iteration 82: ['1.03e-03', '8.85e-04', '1.49e-05', '1.34e-04', '0.00e+00'] - 1s
Loss iteration 83: ['1.02e-03', '8.77e-04', '8.27e-06', '1.34e-04', '0.00e+00'] - 7s
Loss iteration 84: ['2.29e-03', '2.15e-03', '5.65e-06', '1.36e-04', '0.00e+00'] - 1s
Loss iteration 85: ['1.57e-03', '1.42e-03', '6.76e-06', '1.39e-04', '0.00e+00'] - 6s
Loss iteration 86: ['1.18e-03', '1.03e-03', '5.25e-06', '1.39e-04', '0.00e+00'] - 6s
Loss iteration 87: ['1.26e-03', '1.11e-03', '5.97e-06', '1.39e-04', '0.00e+00'] - 1s
Loss iteration 88: ['1.18e-03', '1.04e-03', '3.59e-06', '1.38e-04', '0.00e+00'] - 5s
Loss iteration 89: ['1.97e-03', '1.83e-03', '3.83e-06', '1.37e-04', '0.00e+00'] - 6s
Loss iteration 90: ['1.52e-03', '1.38e-03', '3.17e-06', '1.36e-04', '0.00e+00'] - 1s
Loss iteration 91: ['1.72e-03', '1.58e-03', '1.60e-06', '1.35e-04', '0.00e+00'] - 2s
Loss iteration 92: ['1.06e-03', '9.21e-04', '2.48e-06', '1.34e-04', '0.00e+00'] - 6s
Loss iteration 93: ['1.41e-03', '1.27e-03', '1.36e-06', '1.32e-04', '0.00e+00'] - 6s
Loss iteration 94: ['1.10e-03', '9.65e-04', '2.07e-06', '1.34e-04', '0.00e+00'] - 6s
Loss iteration 95: ['1.91e-03', '1.77e-03', '5.34e-06', '1.35e-04', '0.00e+00'] - 6s
Loss iteration 96: ['2.13e-03', '1.99e-03', '9.02e-06', '1.38e-04', '0.00e+00'] - 2s
Loss iteration 97: ['1.42e-03', '1.27e-03', '4.07e-06', '1.39e-04', '0.00e+00'] - 1s
Loss iteration 98: ['1.41e-03', '1.26e-03', '3.31e-06', '1.38e-04', '0.00e+00'] - 1s
Loss iteration 99: ['1.23e-03', '1.09e-03', '2.50e-06', '1.37e-04', '0.00e+00'] - 6s
Loss iteration 100: ['1.47e-03', '1.33e-03', '3.68e-06', '1.37e-04', '0.00e+00'] - 6s
Loss iteration 101: ['1.21e-03', '1.08e-03', '2.89e-06', '1.36e-04', '0.00e+00'] - 2s
Loss iteration 102: ['1.47e-03', '1.33e-03', '2.09e-06', '1.34e-04', '0.00e+00'] - 6s
Loss iteration 103: ['1.17e-03', '1.03e-03', '4.97e-06', '1.33e-04', '0.00e+00'] - 6s
Loss iteration 104: ['1.19e-03', '1.06e-03', '4.18e-06', '1.32e-04', '0.00e+00'] - 6s
Loss iteration 105: ['1.44e-03', '1.31e-03', '2.20e-06', '1.33e-04', '0.00e+00'] - 6s
Loss iteration 106: ['2.10e-03', '1.96e-03', '2.11e-06', '1.34e-04', '0.00e+00'] - 6s
Loss iteration 107: ['1.86e-03', '1.72e-03', '2.76e-06', '1.36e-04', '0.00e+00'] - 1s
Loss iteration 108: ['1.36e-03', '1.22e-03', '6.16e-06', '1.34e-04', '0.00e+00'] - 6s
Loss iteration 109: ['2.06e-03', '1.92e-03', '6.04e-06', '1.34e-04', '0.00e+00'] - 1s
Loss iteration 110: ['1.52e-03', '1.38e-03', '2.41e-06', '1.33e-04', '0.00e+00'] - 6s
Loss iteration 111: ['1.87e-03', '1.73e-03', '2.94e-06', '1.34e-04', '0.00e+00'] - 6s
Loss iteration 112: ['1.54e-03', '1.41e-03', '2.59e-06', '1.33e-04', '0.00e+00'] - 1s
Loss iteration 113: ['1.21e-03', '1.07e-03', '2.08e-06', '1.33e-04', '0.00e+00'] - 1s
Loss iteration 114: ['9.35e-04', '7.98e-04', '4.70e-06', '1.32e-04', '0.00e+00'] - 6s
Loss iteration 115: ['1.25e-03', '1.11e-03', '4.59e-06', '1.32e-04', '0.00e+00'] - 1s
